month,day_of_year,hour,minute,day_of_week,holiday,route_A->B,route_B->A,capacity,tickets_9_eur,tickets_12_eur,tickets_15_eur,tickets_19_eur,ride_departure
7,206,16,45,6,0,1,0,82.0,3.0,0.0,35.0,0.0,2016-07-24 16:45:00
7,206,17,15,6,0,0,1,82.0,1.0,0.0,54.0,7.0,2016-07-24 17:15:00
7,206,17,45,6,0,1,0,82.0,0.0,1.0,37.0,10.0,2016-07-24 17:45:00
7,206,18,15,6,0,0,1,82.0,0.0,0.0,52.0,15.0,2016-07-24 18:15:00
7,206,18,45,6,0,1,0,82.0,3.0,0.0,54.0,3.0,2016-07-24 18:45:00
7,206,19,15,6,0,0,1,82.0,1.0,10.0,46.0,15.0,2016-07-24 19:15:00
7,206,19,45,6,0,1,0,82.0,6.0,12.0,25.0,0.0,2016-07-24 19:45:00
7,206,20,15,6,0,0,1,82.0,0.0,22.0,29.0,13.0,2016-07-24 20:15:00
7,206,20,45,6,0,1,0,82.0,1.0,0.0,48.0,3.0,2016-07-24 20:45:00
7,206,22,15,6,0,0,1,82.0,1.0,41.0,4.0,0.0,2016-07-24 22:15:00
7,206,22,15,6,0,1,0,82.0,4.0,23.0,0.0,0.0,2016-07-24 22:15:00
7,206,23,30,6,0,1,0,82.0,10.0,0.0,0.0,0.0,2016-07-24 23:30:00
7,207,5,15,0,0,0,1,82.0,0.0,20.0,0.0,0.0,2016-07-25 05:15:00
7,207,6,15,0,0,0,1,82.0,0.0,46.0,2.0,0.0,2016-07-25 06:15:00
7,207,6,45,0,0,1,0,82.0,12.0,20.0,0.0,0.0,2016-07-25 06:45:00
7,207,7,15,0,0,0,1,82.0,1.0,8.0,26.0,0.0,2016-07-25 07:15:00
7,207,8,15,0,0,0,1,82.0,2.0,50.0,14.0,0.0,2016-07-25 08:15:00
7,207,8,45,0,0,1,0,82.0,4.0,41.0,0.0,0.0,2016-07-25 08:45:00
7,207,9,15,0,0,0,1,82.0,2.0,35.0,12.0,0.0,2016-07-25 09:15:00
7,207,10,45,0,0,1,0,82.0,2.0,29.0,0.0,1.0,2016-07-25 10:45:00
7,207,11,15,0,0,0,1,82.0,1.0,43.0,20.0,2.0,2016-07-25 11:15:00
7,207,12,45,0,0,1,0,82.0,7.0,29.0,0.0,0.0,2016-07-25 12:45:00
7,207,13,15,0,0,0,1,82.0,2.0,36.0,0.0,0.0,2016-07-25 13:15:00
7,207,14,45,0,0,1,0,82.0,6.0,31.0,0.0,0.0,2016-07-25 14:45:00
7,207,15,15,0,0,0,1,82.0,0.0,46.0,0.0,0.0,2016-07-25 15:15:00
7,207,15,45,0,0,1,0,82.0,0.0,19.0,0.0,0.0,2016-07-25 15:45:00
7,207,16,45,0,0,1,0,82.0,0.0,22.0,0.0,0.0,2016-07-25 16:45:00
7,207,17,15,0,0,0,1,82.0,3.0,41.0,1.0,0.0,2016-07-25 17:15:00
7,207,17,45,0,0,1,0,82.0,0.0,25.0,0.0,0.0,2016-07-25 17:45:00
7,207,18,45,0,0,1,0,82.0,1.0,35.0,0.0,0.0,2016-07-25 18:45:00
7,207,19,15,0,0,0,1,82.0,6.0,43.0,1.0,0.0,2016-07-25 19:15:00
7,207,20,45,0,0,1,0,82.0,0.0,31.0,0.0,0.0,2016-07-25 20:45:00
7,207,21,15,0,0,0,1,82.0,13.0,16.0,0.0,0.0,2016-07-25 21:15:00
7,207,23,0,0,0,1,0,82.0,13.0,0.0,0.0,0.0,2016-07-25 23:00:00
7,208,5,15,1,0,0,1,82.0,13.0,13.0,0.0,0.0,2016-07-26 05:15:00
7,208,6,45,1,0,1,0,82.0,13.0,12.0,0.0,0.0,2016-07-26 06:45:00
7,208,7,15,1,0,0,1,82.0,0.0,48.0,2.0,0.0,2016-07-26 07:15:00
7,208,8,15,1,0,0,1,82.0,4.0,42.0,9.0,0.0,2016-07-26 08:15:00
7,208,8,45,1,0,1,0,82.0,7.0,28.0,0.0,0.0,2016-07-26 08:45:00
7,208,9,15,1,0,0,1,82.0,11.0,41.0,1.0,4.0,2016-07-26 09:15:00
7,208,10,45,1,0,1,0,82.0,9.0,23.0,0.0,0.0,2016-07-26 10:45:00
7,208,11,15,1,0,0,1,82.0,10.0,28.0,20.0,0.0,2016-07-26 11:15:00
7,208,12,45,1,0,1,0,82.0,6.0,29.0,0.0,0.0,2016-07-26 12:45:00
7,208,13,15,1,0,0,1,82.0,11.0,30.0,0.0,0.0,2016-07-26 13:15:00
7,208,14,45,1,0,1,0,82.0,6.0,32.0,4.0,0.0,2016-07-26 14:45:00
7,208,15,15,1,0,0,1,82.0,9.0,41.0,7.0,0.0,2016-07-26 15:15:00
7,208,16,45,1,0,1,0,82.0,0.0,43.0,1.0,0.0,2016-07-26 16:45:00
7,208,17,15,1,0,0,1,82.0,3.0,32.0,0.0,0.0,2016-07-26 17:15:00
7,208,17,45,1,0,1,0,82.0,0.0,36.0,0.0,0.0,2016-07-26 17:45:00
7,208,18,45,1,0,1,0,82.0,1.0,41.0,0.0,0.0,2016-07-26 18:45:00
7,208,19,15,1,0,0,1,82.0,12.0,26.0,0.0,0.0,2016-07-26 19:15:00
7,208,20,45,1,0,1,0,82.0,8.0,23.0,21.0,0.0,2016-07-26 20:45:00
7,208,21,15,1,0,0,1,82.0,13.0,6.0,0.0,0.0,2016-07-26 21:15:00
7,208,23,0,1,0,1,0,82.0,13.0,8.0,0.0,0.0,2016-07-26 23:00:00
7,209,5,15,2,0,0,1,82.0,14.0,11.0,0.0,0.0,2016-07-27 05:15:00
7,209,6,45,2,0,1,0,82.0,13.0,4.0,0.0,0.0,2016-07-27 06:45:00
7,209,7,15,2,0,0,1,82.0,4.0,34.0,10.0,0.0,2016-07-27 07:15:00
7,209,8,15,2,0,0,1,82.0,8.0,31.0,8.0,0.0,2016-07-27 08:15:00
7,209,8,45,2,0,1,0,82.0,16.0,29.0,9.0,0.0,2016-07-27 08:45:00
7,209,9,15,2,0,0,1,82.0,9.0,30.0,21.0,0.0,2016-07-27 09:15:00
7,209,10,45,2,0,1,0,82.0,4.0,42.0,0.0,0.0,2016-07-27 10:45:00
7,209,11,15,2,0,0,1,82.0,7.0,38.0,0.0,0.0,2016-07-27 11:15:00
7,209,12,45,2,0,1,0,82.0,7.0,34.0,0.0,0.0,2016-07-27 12:45:00
7,209,13,15,2,0,0,1,82.0,4.0,31.0,0.0,0.0,2016-07-27 13:15:00
7,209,14,45,2,0,1,0,82.0,2.0,41.0,20.0,0.0,2016-07-27 14:45:00
7,209,15,15,2,0,0,1,82.0,9.0,30.0,8.0,0.0,2016-07-27 15:15:00
7,209,16,45,2,0,1,0,82.0,3.0,40.0,19.0,0.0,2016-07-27 16:45:00
7,209,17,15,2,0,0,1,82.0,0.0,43.0,9.0,0.0,2016-07-27 17:15:00
7,209,17,45,2,0,1,0,82.0,2.0,37.0,12.0,0.0,2016-07-27 17:45:00
7,209,18,45,2,0,1,0,82.0,4.0,40.0,18.0,0.0,2016-07-27 18:45:00
7,209,19,15,2,0,0,1,82.0,6.0,34.0,0.0,0.0,2016-07-27 19:15:00
7,209,20,45,2,0,1,0,82.0,6.0,33.0,3.0,0.0,2016-07-27 20:45:00
7,209,21,15,2,0,0,1,82.0,10.0,10.0,0.0,0.0,2016-07-27 21:15:00
7,209,23,0,2,0,1,0,82.0,12.0,9.0,0.0,0.0,2016-07-27 23:00:00
7,210,5,15,3,0,0,1,82.0,13.0,11.0,0.0,1.0,2016-07-28 05:15:00
7,210,6,45,3,0,1,0,82.0,12.0,21.0,0.0,0.0,2016-07-28 06:45:00
7,210,7,15,3,0,0,1,82.0,2.0,19.0,29.0,0.0,2016-07-28 07:15:00
7,210,8,15,3,0,0,1,82.0,10.0,20.0,21.0,0.0,2016-07-28 08:15:00
7,210,8,45,3,0,1,0,82.0,14.0,30.0,18.0,0.0,2016-07-28 08:45:00
7,210,9,15,3,0,0,1,82.0,6.0,28.0,19.0,0.0,2016-07-28 09:15:00
7,210,10,45,3,0,1,0,82.0,4.0,28.0,24.0,0.0,2016-07-28 10:45:00
7,210,11,15,3,0,0,1,82.0,7.0,37.0,2.0,0.0,2016-07-28 11:15:00
7,210,12,45,3,0,1,0,82.0,8.0,29.0,26.0,0.0,2016-07-28 12:45:00
7,210,13,15,3,0,0,1,82.0,6.0,37.0,6.0,0.0,2016-07-28 13:15:00
7,210,14,45,3,0,1,0,82.0,7.0,29.0,32.0,15.0,2016-07-28 14:45:00
7,210,15,15,3,0,0,1,82.0,0.0,44.0,8.0,1.0,2016-07-28 15:15:00
7,210,16,15,3,0,0,1,82.0,3.0,29.0,0.0,0.0,2016-07-28 16:15:00
7,210,16,45,3,0,1,0,82.0,0.0,8.0,37.0,0.0,2016-07-28 16:45:00
7,210,17,15,3,0,0,1,82.0,0.0,24.0,0.0,0.0,2016-07-28 17:15:00
7,210,17,45,3,0,1,0,82.0,2.0,15.0,30.0,0.0,2016-07-28 17:45:00
7,210,18,45,3,0,1,0,82.0,4.0,14.0,19.0,0.0,2016-07-28 18:45:00
7,210,19,15,3,0,0,1,82.0,10.0,31.0,0.0,0.0,2016-07-28 19:15:00
7,210,19,45,3,0,1,0,82.0,1.0,33.0,10.0,0.0,2016-07-28 19:45:00
7,210,20,45,3,0,1,0,82.0,8.0,34.0,1.0,0.0,2016-07-28 20:45:00
7,210,21,15,3,0,0,1,82.0,13.0,13.0,0.0,0.0,2016-07-28 21:15:00
7,210,23,0,3,0,1,0,82.0,13.0,16.0,0.0,0.0,2016-07-28 23:00:00
7,211,5,15,4,0,0,1,82.0,13.0,18.0,0.0,0.0,2016-07-29 05:15:00
7,211,6,45,4,0,1,0,82.0,13.0,11.0,0.0,0.0,2016-07-29 06:45:00
7,211,7,15,4,0,0,1,82.0,6.0,9.0,30.0,0.0,2016-07-29 07:15:00
7,211,8,15,4,0,0,1,82.0,2.0,35.0,0.0,0.0,2016-07-29 08:15:00
7,211,8,45,4,0,1,0,82.0,3.0,30.0,0.0,0.0,2016-07-29 08:45:00
7,211,9,15,4,0,0,1,82.0,2.0,32.0,0.0,0.0,2016-07-29 09:15:00
7,211,9,45,4,0,1,0,82.0,6.0,30.0,0.0,0.0,2016-07-29 09:45:00
7,211,10,15,4,0,0,1,82.0,3.0,36.0,0.0,0.0,2016-07-29 10:15:00
7,211,10,45,4,0,1,0,82.0,3.0,26.0,0.0,0.0,2016-07-29 10:45:00
7,211,11,15,4,0,0,1,82.0,1.0,23.0,0.0,0.0,2016-07-29 11:15:00
7,211,11,45,4,0,1,0,82.0,0.0,15.0,0.0,0.0,2016-07-29 11:45:00
7,211,12,15,4,0,0,1,82.0,3.0,36.0,0.0,1.0,2016-07-29 12:15:00
7,211,12,45,4,0,1,0,82.0,0.0,42.0,11.0,0.0,2016-07-29 12:45:00
7,211,13,15,4,0,0,1,82.0,1.0,24.0,23.0,0.0,2016-07-29 13:15:00
7,211,13,45,4,0,1,0,82.0,2.0,23.0,33.0,0.0,2016-07-29 13:45:00
7,211,14,15,4,0,0,1,82.0,0.0,0.0,26.0,1.0,2016-07-29 14:15:00
7,211,14,45,4,0,1,0,82.0,7.0,4.0,53.0,2.0,2016-07-29 14:45:00
7,211,15,15,4,0,0,1,82.0,4.0,0.0,44.0,0.0,2016-07-29 15:15:00
7,211,15,45,4,0,1,0,82.0,1.0,10.0,47.0,8.0,2016-07-29 15:45:00
7,211,16,15,4,0,0,1,82.0,1.0,0.0,30.0,1.0,2016-07-29 16:15:00
7,211,16,45,4,0,1,0,82.0,0.0,0.0,65.0,1.0,2016-07-29 16:45:00
7,211,17,15,4,0,0,1,82.0,0.0,15.0,28.0,0.0,2016-07-29 17:15:00
7,211,17,45,4,0,1,0,82.0,1.0,6.0,56.0,4.0,2016-07-29 17:45:00
7,211,18,15,4,0,0,1,82.0,4.0,23.0,7.0,0.0,2016-07-29 18:15:00
7,211,18,45,4,0,1,0,82.0,1.0,25.0,28.0,3.0,2016-07-29 18:45:00
7,211,19,15,4,0,0,1,82.0,3.0,25.0,0.0,0.0,2016-07-29 19:15:00
7,211,19,45,4,0,1,0,82.0,1.0,41.0,0.0,0.0,2016-07-29 19:45:00
7,211,20,15,4,0,0,1,82.0,3.0,21.0,0.0,0.0,2016-07-29 20:15:00
7,211,20,45,4,0,1,0,82.0,4.0,43.0,0.0,0.0,2016-07-29 20:45:00
7,211,22,15,4,0,1,0,82.0,13.0,10.0,0.0,0.0,2016-07-29 22:15:00
7,211,22,15,4,0,0,1,82.0,13.0,6.0,0.0,0.0,2016-07-29 22:15:00
7,211,23,30,4,0,1,0,82.0,11.0,9.0,0.0,0.0,2016-07-29 23:30:00
7,212,6,15,5,0,0,1,82.0,6.0,10.0,0.0,0.0,2016-07-30 06:15:00
7,212,7,15,5,0,0,1,82.0,7.0,24.0,0.0,0.0,2016-07-30 07:15:00
7,212,7,45,5,0,1,0,82.0,1.0,23.0,0.0,0.0,2016-07-30 07:45:00
7,212,8,15,5,0,0,1,82.0,4.0,28.0,0.0,0.0,2016-07-30 08:15:00
7,212,8,45,5,0,1,0,82.0,1.0,32.0,0.0,0.0,2016-07-30 08:45:00
7,212,9,15,5,0,0,1,82.0,0.0,32.0,8.0,0.0,2016-07-30 09:15:00
7,212,9,45,5,0,1,0,82.0,1.0,32.0,23.0,0.0,2016-07-30 09:45:00
7,212,10,15,5,0,0,1,82.0,1.0,29.0,12.0,1.0,2016-07-30 10:15:00
7,212,11,15,5,0,0,1,82.0,0.0,44.0,2.0,0.0,2016-07-30 11:15:00
7,212,11,45,5,0,1,0,82.0,0.0,38.0,18.0,0.0,2016-07-30 11:45:00
7,212,12,15,5,0,0,1,82.0,1.0,24.0,0.0,0.0,2016-07-30 12:15:00
7,212,12,45,5,0,1,0,82.0,3.0,40.0,12.0,0.0,2016-07-30 12:45:00
7,212,13,15,5,0,0,1,82.0,2.0,31.0,0.0,0.0,2016-07-30 13:15:00
7,212,14,45,5,0,1,0,82.0,1.0,43.0,3.0,0.0,2016-07-30 14:45:00
7,212,15,15,5,0,0,1,82.0,0.0,33.0,0.0,0.0,2016-07-30 15:15:00
7,212,16,15,5,0,0,1,82.0,9.0,28.0,0.0,0.0,2016-07-30 16:15:00
7,212,16,45,5,0,1,0,82.0,0.0,44.0,3.0,1.0,2016-07-30 16:45:00
7,212,17,45,5,0,1,0,82.0,3.0,23.0,0.0,0.0,2016-07-30 17:45:00
7,212,18,15,5,0,0,1,82.0,4.0,31.0,0.0,0.0,2016-07-30 18:15:00
7,212,18,45,5,0,1,0,82.0,3.0,30.0,0.0,0.0,2016-07-30 18:45:00
7,212,19,30,5,0,1,0,82.0,9.0,24.0,0.0,0.0,2016-07-30 19:30:00
7,212,20,15,5,0,0,1,82.0,11.0,24.0,0.0,0.0,2016-07-30 20:15:00
7,212,20,45,5,0,1,0,82.0,11.0,9.0,0.0,0.0,2016-07-30 20:45:00
7,212,22,15,5,0,1,0,82.0,13.0,4.0,0.0,0.0,2016-07-30 22:15:00
7,212,22,15,5,0,0,1,82.0,12.0,18.0,0.0,0.0,2016-07-30 22:15:00
7,212,23,30,5,0,1,0,82.0,15.0,8.0,0.0,0.0,2016-07-30 23:30:00
7,213,7,15,6,0,0,1,82.0,15.0,29.0,6.0,0.0,2016-07-31 07:15:00
7,213,8,45,6,0,1,0,82.0,9.0,28.0,2.0,0.0,2016-07-31 08:45:00
7,213,9,15,6,0,0,1,82.0,13.0,8.0,0.0,0.0,2016-07-31 09:15:00
7,213,10,15,6,0,0,1,82.0,15.0,25.0,0.0,0.0,2016-07-31 10:15:00
7,213,10,45,6,0,1,0,82.0,2.0,31.0,0.0,0.0,2016-07-31 10:45:00
7,213,11,15,6,0,0,1,82.0,7.0,26.0,0.0,0.0,2016-07-31 11:15:00
7,213,11,45,6,0,1,0,82.0,2.0,22.0,0.0,1.0,2016-07-31 11:45:00
7,213,12,15,6,0,0,1,82.0,6.0,28.0,11.0,0.0,2016-07-31 12:15:00
7,213,12,45,6,0,1,0,82.0,2.0,40.0,0.0,0.0,2016-07-31 12:45:00
7,213,13,15,6,0,0,1,82.0,4.0,38.0,0.0,0.0,2016-07-31 13:15:00
7,213,13,45,6,0,1,0,82.0,0.0,33.0,3.0,0.0,2016-07-31 13:45:00
7,213,14,15,6,0,0,1,82.0,4.0,32.0,0.0,0.0,2016-07-31 14:15:00
7,213,14,45,6,0,1,0,82.0,1.0,42.0,2.0,0.0,2016-07-31 14:45:00
7,213,15,15,6,0,0,1,82.0,0.0,43.0,12.0,0.0,2016-07-31 15:15:00
7,213,15,45,6,0,1,0,82.0,1.0,37.0,14.0,0.0,2016-07-31 15:45:00
7,213,16,15,6,0,0,1,82.0,1.0,8.0,41.0,0.0,2016-07-31 16:15:00
7,213,16,45,6,0,1,0,82.0,3.0,0.0,30.0,0.0,2016-07-31 16:45:00
7,213,17,15,6,0,0,1,82.0,1.0,0.0,54.0,6.0,2016-07-31 17:15:00
7,213,17,45,6,0,1,0,82.0,1.0,0.0,43.0,0.0,2016-07-31 17:45:00
7,213,18,15,6,0,0,1,82.0,0.0,0.0,50.0,18.0,2016-07-31 18:15:00
7,213,18,45,6,0,1,0,82.0,2.0,0.0,26.0,0.0,2016-07-31 18:45:00
7,213,19,15,6,0,0,1,82.0,1.0,10.0,44.0,28.0,2016-07-31 19:15:00
7,213,19,45,6,0,1,0,82.0,0.0,13.0,28.0,0.0,2016-07-31 19:45:00
7,213,20,15,6,0,0,1,82.0,0.0,24.0,29.0,23.0,2016-07-31 20:15:00
7,213,20,45,6,0,1,0,82.0,1.0,0.0,18.0,0.0,2016-07-31 20:45:00
7,213,22,15,6,0,1,0,82.0,3.0,23.0,0.0,0.0,2016-07-31 22:15:00
7,213,22,15,6,0,0,1,82.0,0.0,44.0,10.0,0.0,2016-07-31 22:15:00
7,213,23,30,6,0,1,0,82.0,12.0,2.0,0.0,0.0,2016-07-31 23:30:00
8,214,5,15,0,0,0,1,82.0,0.0,26.0,0.0,0.0,2016-08-01 05:15:00
8,214,6,15,0,0,0,1,82.0,0.0,29.0,0.0,0.0,2016-08-01 06:15:00
8,214,6,45,0,0,1,0,82.0,11.0,25.0,0.0,0.0,2016-08-01 06:45:00
8,214,8,15,0,0,0,1,82.0,4.0,42.0,0.0,0.0,2016-08-01 08:15:00
8,214,8,45,0,0,1,0,82.0,4.0,35.0,0.0,0.0,2016-08-01 08:45:00
8,214,9,15,0,0,0,1,82.0,3.0,34.0,15.0,0.0,2016-08-01 09:15:00
8,214,10,45,0,0,1,0,82.0,3.0,36.0,0.0,0.0,2016-08-01 10:45:00
8,214,11,15,0,0,0,1,82.0,3.0,40.0,23.0,1.0,2016-08-01 11:15:00
8,214,12,45,0,0,1,0,82.0,3.0,29.0,0.0,0.0,2016-08-01 12:45:00
8,214,13,15,0,0,0,1,82.0,0.0,44.0,0.0,0.0,2016-08-01 13:15:00
8,214,14,45,0,0,1,0,82.0,3.0,31.0,0.0,0.0,2016-08-01 14:45:00
8,214,15,15,0,0,0,1,82.0,3.0,35.0,11.0,0.0,2016-08-01 15:15:00
8,214,15,45,0,0,1,0,82.0,2.0,19.0,0.0,0.0,2016-08-01 15:45:00
8,214,16,45,0,0,1,0,82.0,1.0,21.0,0.0,0.0,2016-08-01 16:45:00
8,214,17,15,0,0,0,1,82.0,8.0,35.0,3.0,0.0,2016-08-01 17:15:00
8,214,17,45,0,0,1,0,82.0,7.0,34.0,0.0,0.0,2016-08-01 17:45:00
8,214,18,45,0,0,1,0,82.0,0.0,23.0,0.0,0.0,2016-08-01 18:45:00
8,214,19,15,0,0,0,1,82.0,7.0,32.0,0.0,0.0,2016-08-01 19:15:00
8,214,20,45,0,0,1,0,82.0,0.0,43.0,3.0,1.0,2016-08-01 20:45:00
8,214,21,15,0,0,0,1,82.0,13.0,6.0,0.0,0.0,2016-08-01 21:15:00
8,214,23,0,0,0,1,0,82.0,12.0,12.0,0.0,0.0,2016-08-01 23:00:00
8,215,5,15,1,0,0,1,82.0,13.0,8.0,0.0,0.0,2016-08-02 05:15:00
8,215,6,45,1,0,1,0,82.0,11.0,7.0,0.0,0.0,2016-08-02 06:45:00
8,215,7,15,1,0,0,1,82.0,6.0,46.0,18.0,0.0,2016-08-02 07:15:00
8,215,8,15,1,0,0,1,82.0,2.0,35.0,0.0,0.0,2016-08-02 08:15:00
8,215,8,45,1,0,1,0,82.0,8.0,25.0,0.0,0.0,2016-08-02 08:45:00
8,215,9,15,1,0,0,1,82.0,14.0,26.0,19.0,0.0,2016-08-02 09:15:00
8,215,10,45,1,0,1,0,82.0,7.0,22.0,0.0,1.0,2016-08-02 10:45:00
8,215,11,15,1,0,0,1,82.0,6.0,32.0,10.0,0.0,2016-08-02 11:15:00
8,215,12,45,1,0,1,0,82.0,7.0,25.0,0.0,0.0,2016-08-02 12:45:00
8,215,13,15,1,0,0,1,82.0,6.0,31.0,9.0,0.0,2016-08-02 13:15:00
8,215,14,45,1,0,1,0,82.0,8.0,29.0,1.0,0.0,2016-08-02 14:45:00
8,215,15,15,1,0,0,1,82.0,4.0,29.0,0.0,0.0,2016-08-02 15:15:00
8,215,16,45,1,0,1,0,82.0,3.0,35.0,3.0,1.0,2016-08-02 16:45:00
8,215,17,15,1,0,0,1,82.0,4.0,33.0,1.0,0.0,2016-08-02 17:15:00
8,215,17,45,1,0,1,0,82.0,1.0,26.0,0.0,0.0,2016-08-02 17:45:00
8,215,18,45,1,0,1,0,82.0,4.0,33.0,11.0,0.0,2016-08-02 18:45:00
8,215,19,15,1,0,0,1,82.0,12.0,26.0,0.0,0.0,2016-08-02 19:15:00
8,215,20,45,1,0,1,0,82.0,6.0,32.0,12.0,0.0,2016-08-02 20:45:00
8,215,21,15,1,0,0,1,82.0,12.0,10.0,0.0,0.0,2016-08-02 21:15:00
8,215,23,0,1,0,1,0,82.0,13.0,1.0,0.0,0.0,2016-08-02 23:00:00
8,216,5,15,2,0,0,1,82.0,13.0,9.0,0.0,0.0,2016-08-03 05:15:00
8,216,6,45,2,0,1,0,82.0,13.0,10.0,0.0,0.0,2016-08-03 06:45:00
8,216,7,15,2,0,0,1,82.0,2.0,37.0,14.0,0.0,2016-08-03 07:15:00
8,216,8,15,2,0,0,1,82.0,7.0,28.0,10.0,0.0,2016-08-03 08:15:00
8,216,8,45,2,0,1,0,82.0,14.0,30.0,8.0,0.0,2016-08-03 08:45:00
8,216,9,15,2,0,0,1,82.0,8.0,30.0,13.0,1.0,2016-08-03 09:15:00
8,216,10,45,2,0,1,0,82.0,8.0,29.0,0.0,0.0,2016-08-03 10:45:00
8,216,11,15,2,0,0,1,82.0,7.0,32.0,1.0,0.0,2016-08-03 11:15:00
8,216,12,45,2,0,1,0,82.0,7.0,23.0,0.0,0.0,2016-08-03 12:45:00
8,216,13,15,2,0,0,1,82.0,6.0,32.0,0.0,0.0,2016-08-03 13:15:00
8,216,14,45,2,0,1,0,82.0,3.0,26.0,16.0,0.0,2016-08-03 14:45:00
8,216,15,15,2,0,0,1,82.0,8.0,31.0,7.0,1.0,2016-08-03 15:15:00
8,216,16,45,2,0,1,0,82.0,0.0,45.0,9.0,0.0,2016-08-03 16:45:00
8,216,17,15,2,0,0,1,82.0,1.0,40.0,9.0,0.0,2016-08-03 17:15:00
8,216,17,45,2,0,1,0,82.0,1.0,35.0,0.0,0.0,2016-08-03 17:45:00
8,216,18,45,2,0,1,0,82.0,3.0,35.0,15.0,0.0,2016-08-03 18:45:00
8,216,19,15,2,0,0,1,82.0,4.0,33.0,0.0,0.0,2016-08-03 19:15:00
8,216,20,45,2,0,1,0,82.0,6.0,23.0,0.0,0.0,2016-08-03 20:45:00
8,216,21,15,2,0,0,1,82.0,13.0,8.0,0.0,0.0,2016-08-03 21:15:00
8,216,23,0,2,0,1,0,82.0,12.0,7.0,0.0,0.0,2016-08-03 23:00:00
8,217,5,15,3,0,0,1,82.0,13.0,20.0,0.0,0.0,2016-08-04 05:15:00
8,217,6,45,3,0,1,0,82.0,12.0,20.0,0.0,0.0,2016-08-04 06:45:00
8,217,7,15,3,0,0,1,82.0,1.0,26.0,10.0,0.0,2016-08-04 07:15:00
8,217,8,15,3,0,0,1,82.0,6.0,29.0,0.0,0.0,2016-08-04 08:15:00
8,217,8,45,3,0,1,0,82.0,15.0,29.0,3.0,0.0,2016-08-04 08:45:00
8,217,9,15,3,0,0,1,82.0,7.0,35.0,0.0,0.0,2016-08-04 09:15:00
8,217,10,45,3,0,1,0,82.0,3.0,35.0,0.0,0.0,2016-08-04 10:45:00
8,217,11,15,3,0,0,1,82.0,7.0,34.0,0.0,0.0,2016-08-04 11:15:00
8,217,12,45,3,0,1,0,82.0,4.0,36.0,1.0,0.0,2016-08-04 12:45:00
8,217,13,15,3,0,0,1,82.0,7.0,26.0,0.0,0.0,2016-08-04 13:15:00
8,217,14,45,3,0,1,0,82.0,3.0,38.0,15.0,0.0,2016-08-04 14:45:00
8,217,15,15,3,0,0,1,82.0,10.0,7.0,0.0,0.0,2016-08-04 15:15:00
8,217,16,15,3,0,0,1,82.0,0.0,22.0,0.0,0.0,2016-08-04 16:15:00
8,217,16,45,3,0,1,0,82.0,4.0,10.0,37.0,0.0,2016-08-04 16:45:00
8,217,17,15,3,0,0,1,82.0,1.0,41.0,0.0,0.0,2016-08-04 17:15:00
8,217,17,45,3,0,1,0,82.0,7.0,13.0,23.0,0.0,2016-08-04 17:45:00
8,217,18,45,3,0,1,0,82.0,2.0,12.0,20.0,0.0,2016-08-04 18:45:00
8,217,19,15,3,0,0,1,82.0,6.0,34.0,4.0,0.0,2016-08-04 19:15:00
8,217,19,45,3,0,1,0,82.0,0.0,32.0,12.0,0.0,2016-08-04 19:45:00
8,217,20,45,3,0,1,0,82.0,4.0,34.0,0.0,0.0,2016-08-04 20:45:00
8,217,21,15,3,0,0,1,82.0,13.0,22.0,0.0,1.0,2016-08-04 21:15:00
8,217,23,0,3,0,1,0,82.0,13.0,4.0,0.0,0.0,2016-08-04 23:00:00
8,218,5,15,4,0,0,1,82.0,13.0,3.0,0.0,0.0,2016-08-05 05:15:00
8,218,6,45,4,0,1,0,82.0,14.0,8.0,0.0,0.0,2016-08-05 06:45:00
8,218,7,15,4,0,0,1,82.0,1.0,11.0,26.0,0.0,2016-08-05 07:15:00
8,218,8,15,4,0,0,1,82.0,3.0,41.0,6.0,0.0,2016-08-05 08:15:00
8,218,8,45,4,0,1,0,82.0,6.0,32.0,0.0,0.0,2016-08-05 08:45:00
8,218,9,15,4,0,0,1,82.0,1.0,31.0,0.0,0.0,2016-08-05 09:15:00
8,218,9,45,4,0,1,0,82.0,3.0,33.0,0.0,0.0,2016-08-05 09:45:00
8,218,10,15,4,0,0,1,82.0,2.0,37.0,0.0,0.0,2016-08-05 10:15:00
8,218,10,45,4,0,1,0,82.0,3.0,35.0,0.0,0.0,2016-08-05 10:45:00
8,218,11,15,4,0,0,1,82.0,0.0,36.0,0.0,0.0,2016-08-05 11:15:00
8,218,11,45,4,0,1,0,82.0,1.0,28.0,0.0,0.0,2016-08-05 11:45:00
8,218,12,15,4,0,0,1,82.0,0.0,18.0,0.0,0.0,2016-08-05 12:15:00
8,218,12,45,4,0,1,0,82.0,1.0,36.0,7.0,0.0,2016-08-05 12:45:00
8,218,13,15,4,0,0,1,82.0,2.0,38.0,0.0,1.0,2016-08-05 13:15:00
8,218,13,45,4,0,1,0,82.0,4.0,21.0,25.0,0.0,2016-08-05 13:45:00
8,218,14,15,4,0,0,1,82.0,0.0,0.0,23.0,0.0,2016-08-05 14:15:00
8,218,14,45,4,0,1,0,82.0,2.0,10.0,54.0,3.0,2016-08-05 14:45:00
8,218,15,15,4,0,0,1,82.0,1.0,0.0,38.0,0.0,2016-08-05 15:15:00
8,218,15,45,4,0,1,0,82.0,4.0,9.0,51.0,3.0,2016-08-05 15:45:00
